time,212260,211008,215004
1900-09-14,1.46117485,2.91279078,1.94199073
1900-09-15,2.1264327,2.97945738,2.70528776
1900-09-16,2.12553727,2.87868224,2.65972015
1900-09-17,2.53080233,2.90310087,2.75629859
1900-09-18,1.73868195,3.47945738,2.92737177
1900-09-19,2.26525792,3.67635666,3.21150859
1900-09-20,2.70669771,2.57945748,2.3054432
1900-09-21,2.10519343,3.10000014,2.2211509
1900-09-22,2.65211324,3.12558151,2.99393469
1900-09-23,2.30085963,3.47635661,2.99269055
1900-09-24,1.4401146,2.81860469,1.50031104
1900-09-25,2.9910101,3.53023265,3.20062213
1900-09-26,2.82045131,3.0,2.63825827
1900-09-27,1.4316619,1.5,1.54665631
1900-09-28,2.85383243,2.67441868,2.60559888
1900-09-29,3.20218486,3.37945743,3.09362377
1900-09-30,3.16300152,3.28720927,3.20000005
1900-10-01,3.07500007,3.18720936,2.83063763
1900-10-02,2.5044413,3.16279078,2.10000014
1900-10-03,2.97098859,2.87790704,2.69455682
1900-10-04,2.7938754,2.57790709,2.60684306
1900-10-05,2.08373936,2.17790705,2.08133759
1900-10-06,3.27134673,3.85581403,3.15209963
1900-10-07,2.64871069,2.79999995,2.19751171
1900-10-08,3.44896135,3.477907,3.50186625
1900-10-09,3.36207024,3.33720931,3.26982891
1900-10-10,3.58635397,3.67790705,3.61368598
1900-10-11,3.47496424,3.65077529,3.30186621
1900-10-12,2.93982811,3.25077519,2.46469677
1900-10-13,3.2409384,3.46937986,3.19393473
1900-10-14,2.88313041,3.70000005,3.15972013
1900-10-15,2.86966336,2.42868219,3.31399688
1900-10-16,2.83950577,3.4158915,2.80559872
1900-10-17,2.81350287,2.75077519,2.73825818
1900-10-18,2.54061611,2.79999995,2.23996891
1900-10-19,1.42722064,1.77635666,1.388958
1900-10-20,2.71278657,3.03798455,2.49409021
1900-10-21,4.28782246,3.70000005,4.28771404
1900-10-22,4.49946279,4.5,4.49393469
1900-10-23,3.76722784,3.79999995,3.30793153
1900-10-24,2.82485676,2.57286832,2.55287721
1900-10-25,2.65623216,3.05077527,2.7466563
1900-10-26,3.52714907,3.55077527,3.29891132
1900-10-27,2.82707739,3.12945743,2.50124418
1900-10-28,3.92618197,4.75581409,3.99953344
1900-10-29,1.82879659,1.6930233,1.29424577
