time,212260
1900-11-11,3.52328085
1900-11-12,3.60214902
1900-11-13,5.23270062
1900-11-14,5.54498576
1900-11-15,6.48345281
1900-11-16,5.68563762
1900-11-17,4.49118922
1900-11-18,2.82127514
1900-11-19,3.82596713
1900-11-20,3.95089545
1900-11-21,4.08721352
1900-11-22,4.42646858
1900-11-23,4.10576654
1900-11-24,5.04004307
1900-11-25,5.1791906
1900-11-26,5.4839901
1900-11-27,5.44093851
1900-11-28,5.36253586
1900-11-29,5.5993196
1900-11-30,4.8715975
1900-12-01,5.46608183
1900-12-02,3.23495709
1900-12-03,3.59974934
1900-12-04,4.33291557
1900-12-05,4.85096715
1900-12-06,4.79899722
1900-12-07,5.74054446
1900-12-08,4.95598151
1900-12-09,4.36010042
1900-12-10,5.2848855
1900-12-11,5.59494997
1900-12-12,5.16242844
1900-12-13,5.93359613
1900-12-14,5.54086685
1900-12-15,5.96994997
1900-12-16,3.95214908
1900-12-17,8.79029391
1900-12-18,7.06658322
1900-12-19,5.87825945
1900-12-20,5.40970644
1900-12-21,5.69770779
1900-12-22,6.72345993
1900-12-23,3.63825218
1900-12-24,4.73506454
1900-12-25,5.19469916
1900-12-26,6.21468489
1900-12-27,5.94265769
1900-12-28,6.44534396
1900-12-29,5.40157605
1900-12-30,6.01371786
1900-12-31,7.10325939
1901-01-01,6.69885392
1901-01-02,5.37600301
1901-01-03,5.9546921
1901-01-04,4.9379299
1901-01-05,5.53087401
1901-01-06,3.50795133
1901-01-07,5.96239268
1901-01-08,5.16536539
1901-01-09,5.87811616
1901-01-10,5.92983534
1901-01-11,6.15032241
1901-01-12,5.42055887
1901-01-13,5.4191262
1901-01-14,5.1020058
1901-01-15,5.55834535
1901-01-16,5.05533674
1901-01-17,5.67808026
1901-01-18,6.62073788
1901-01-19,6.29767204
1901-01-20,3.60193415
1901-01-21,5.61654735
1901-01-22,5.67568059
1901-01-23,5.52500009
1901-01-24,5.69649004
1901-01-25,5.46063763
1901-01-26,5.91944854
1901-01-27,5.0732809
1901-01-28,4.91826658
1901-01-29,5.73223503
1901-01-30,6.21679804
1901-01-31,7.01565194
1901-02-01,6.22052302
1901-02-02,5.71694141
1901-02-03,4.26010045
1901-02-04,5.65587407
1901-02-05,6.22793713
1901-02-06,6.55888257
1901-02-07,7.92464194
1901-02-08,6.99050869
1901-02-09,6.36332393
1901-02-10,4.34151158
1901-02-11,4.80465629
1901-02-12,6.08828805
1901-02-13,5.69133246
1901-02-14,4.95727086
1901-02-15,4.76096006
1901-02-16,4.53721351
1901-02-17,4.17195565
1901-02-18,5.11862466
1901-02-19,4.57843842
1901-02-20,4.85988552
1901-02-21,4.20379664
1901-02-22,4.88055169
1901-02-23,4.65669774
1901-02-24,4.81901877
1901-02-25,4.64183387
1901-02-26,5.06307309
1901-02-27,4.79871075
1901-02-28,4.55830946
1901-03-01,4.7301577
1901-03-02,4.5871061
1901-03-03,4.41891128
1901-03-04,3.98882527
1901-03-05,4.21905452
1901-03-06,3.78724935
1901-03-07,3.70497859
1901-03-08,3.86701293
1901-03-09,3.77987115
1901-03-10,2.98424073
1901-03-11,3.9119986
1901-03-12,3.6789399
1901-03-13,4.0412608
1901-03-14,4.14133243
1901-03-15,3.10744991
1901-03-16,3.3658668
1901-03-17,3.28277227
1901-03-18,3.18936254
1901-03-19,3.21117484
1901-03-20,2.97360321
1901-03-21,3.04627511
1901-03-22,3.22152586
1901-03-23,3.5555158
1901-03-24,2.54749288
1901-03-25,3.01257167
1901-03-26,3.42356738
1901-03-27,3.93742841
1901-03-28,4.16944846
1901-03-29,4.17360317
1901-03-30,3.81941267
1901-03-31,2.64330237
1901-04-01,2.8975287
1901-04-02,2.46171207
1901-04-03,2.08019344
1901-04-04,2.09878228
1901-04-05,1.79480662
1901-04-06,2.44434102
1901-04-07,2.36468486
1901-04-08,2.75684104
1901-04-09,2.60719918
1901-04-10,3.04287253
1901-04-11,2.73957742
1901-04-12,3.09928369
1901-04-13,3.05902583
1901-04-14,3.0005731
1901-04-15,2.35114619
1901-04-16,2.32825936
1901-04-17,2.54272926
1901-04-18,2.13413329
1901-04-19,2.030086
1901-04-20,2.56794416
1901-04-21,1.59785103
1901-04-22,1.79892554
1901-04-23,1.98037253
1901-04-24,1.8772923
1901-04-25,1.81565191
1901-04-26,1.95705592
1901-04-27,1.81350291
1901-04-28,1.78262897
1901-04-29,1.7880731
1901-04-30,2.05000004
1901-05-01,1.48638972
1901-05-02,1.40748571
1901-05-03,1.52747137
1901-05-04,1.52732811
1901-05-05,1.42267195
1901-05-06,1.60111033
1901-05-07,1.58073068
1901-05-08,1.69344558
1901-05-09,1.59620345
1901-05-10,1.6926218
1901-05-11,1.45239975
1901-05-12,1.38022926
1901-05-13,1.57790116
1901-05-14,1.5406877
1901-05-15,1.59262179
1901-05-16,1.65924071
1901-05-17,1.62571634
1901-05-18,1.58678368
1901-05-19,1.52374645
1901-05-20,1.64083096
1901-05-21,1.40895419
1901-05-22,1.51858884
1901-05-23,1.53388255
1901-05-24,1.54323068
1901-05-25,1.49118914
1901-05-26,1.57227795
1901-05-27,1.07621779
1901-05-28,1.15816621
1901-05-29,1.34917625
1901-05-30,1.32084531
1901-05-31,1.42654015
1901-06-01,1.10623212
1901-06-02,1.01063755
1901-06-03,1.04097423
1901-06-04,1.04097423
1901-06-05,0.93173354
1901-06-06,1.03739257
1901-06-07,0.91522207
1901-06-08,1.01568769
1901-06-09,0.94831663
1901-06-10,0.98431234
1901-06-11,0.99143985
1901-06-12,1.03040833
1901-06-13,1.01210603
1901-06-14,0.99083096
1901-06-15,1.03610317
1901-06-16,0.96135388
1901-06-17,0.98864615
1901-06-18,0.99717051
1901-06-19,1.01421921
1901-06-20,1.03592409
1901-06-21,1.01421921
1901-06-22,1.03484959
1901-06-23,0.96275073
1901-06-24,0.99992839
1901-06-25,1.03739257
1901-06-26,1.01823067
1901-06-27,1.03739257
1901-06-28,0.94548712
1901-06-29,1.03739257
1901-06-30,0.99577366
1901-07-01,1.00325933
1901-07-02,0.97983526
1901-07-03,0.98320203
1901-07-04,1.0133238
1901-07-05,1.08441979
1901-07-06,0.9736748
1901-07-07,0.99860317
1901-07-08,1.02825934
1901-07-09,0.92030803
1901-07-10,0.99609601
1901-07-11,0.94917623
1901-07-12,1.03237825
1901-07-13,1.07012897
1901-07-14,0.92328082
1901-07-15,1.01060174
1901-07-16,1.07421206
1901-07-17,1.01060174
1901-07-18,1.05551578
1901-07-19,1.05465619
1901-07-20,1.09770776
1901-07-21,1.08878942
1901-07-22,1.06178369
1901-07-23,1.10243556
1901-07-24,0.99251434
1901-07-25,1.0949857
1901-07-26,1.10175504
1901-07-27,1.05594558
1901-07-28,1.05594558
1901-07-29,1.15519344
1901-07-30,1.12181235
1901-07-31,1.11880375
1901-08-01,1.71712037
1901-08-02,1.83631809
1901-08-03,1.65050145
1901-08-04,1.87485677
1901-08-05,1.66210603
1901-08-06,1.95931237
1901-08-07,1.67514329
1901-08-08,1.77886823
1901-08-09,1.79437682
1901-08-10,1.72739974
1901-08-11,1.95211323
1901-08-12,1.74215619
1901-08-13,1.98649718
1901-08-14,2.07743557
1901-08-15,1.88187682
1901-08-16,1.67790118
1901-08-17,1.47739974
1901-08-18,1.11400432
1901-08-19,1.40956307
1901-08-20,1.46969917
1901-08-21,1.61178369
1901-08-22,1.59226364
1901-08-23,1.54752868
1901-08-24,1.81368198
1901-08-25,1.50168342
1901-08-26,1.34484244
1901-08-27,1.40017911
1901-08-28,1.52614617
1901-08-29,1.62098856
1901-08-30,1.53162611
1901-08-31,1.65157594
1901-09-01,2.28678373
1901-09-02,2.30949147
1901-09-03,2.56522211
1901-09-04,2.32933387
1901-09-05,2.54745706
1901-09-06,2.64283674
1901-09-07,3.07428372
1901-09-08,2.32603874
1901-09-09,2.74727798
1901-09-10,2.76454161
1901-09-11,2.81013615
1901-09-12,2.99659747
1901-09-13,3.16948428
1901-09-14,3.67833097
1901-09-15,2.88696281
1901-09-16,3.70025075
1901-09-17,3.95154019
1901-09-18,3.50723502
1901-09-19,2.54803012
1901-09-20,2.70268629
1901-09-21,2.59666911
1901-09-22,2.23176938
1901-09-23,2.27851009
1901-09-24,2.50261463
1901-09-25,2.33778659
1901-09-26,2.45150433
1901-09-27,2.51916192
1901-09-28,2.99265764
1901-09-29,3.12919057
1901-09-30,2.56242842
1901-10-01,2.87542983
1901-10-02,3.00422638
1901-10-03,3.13746425
1901-10-04,3.30053731
1901-10-05,3.90100292
1901-10-06,3.45028658
1901-10-07,4.45877515
1901-10-08,3.93764332
1901-10-09,3.50752152
1901-10-10,3.37607455
1901-10-11,3.03714187
1901-10-12,3.55401151
1901-10-13,3.60974215
1901-10-14,3.78030094
1901-10-15,3.80809464
1901-10-16,3.85250724
1901-10-17,3.62876079
1901-10-18,3.53076651
1901-10-19,3.47388973
1901-10-20,3.69810179
1901-10-21,3.5648281
1901-10-22,3.29828086
1901-10-23,4.09953445
1901-10-24,3.94688401
1901-10-25,3.67005734
1901-10-26,5.09681239
1901-10-27,3.14491407
1901-10-28,3.50762898
1901-10-29,3.0753224
1901-10-30,3.31636824
1901-10-31,3.93427657
1901-11-01,4.26873213
1901-11-02,4.36228518
1901-11-03,4.11529375
1901-11-04,4.32976367
1901-11-05,5.56181958
1901-11-06,4.30368918
1901-11-07,4.18753588
1901-11-08,4.51740703
1901-11-09,5.05175516
1901-11-10,4.63080242
1901-11-11,5.07213481
1901-11-12,7.04466344
1901-11-13,6.10372504
1901-11-14,3.5688754
1901-11-15,4.47707745
1901-11-16,4.75895422
1901-11-17,4.57260045
1901-11-18,4.6573783
1901-11-19,5.13735685
1901-11-20,5.20408317
1901-11-21,5.27371064
1901-11-22,4.82908313
1901-11-23,6.52446284
1901-11-24,4.7777221
1901-11-25,5.45748582
1901-11-26,6.18037257
1901-11-27,5.67213475
1901-11-28,4.7927651
1901-11-29,4.89176228
1901-11-30,5.9415474
1901-12-01,4.50637548
1901-12-02,4.91851731
1901-12-03,5.07346001
1901-12-04,5.33141126
1901-12-05,5.9228511
1901-12-06,5.46751446
1901-12-07,4.71382525
1901-12-08,4.81729954
1901-12-09,5.69588113
1901-12-10,6.36335971
1901-12-11,5.63083817
1901-12-12,5.82560897
1901-12-13,5.99588125
1901-12-14,4.97564481
1901-12-15,3.52281524
1901-12-16,5.75934818
1901-12-17,7.96550875
1901-12-18,7.70587396
1901-12-19,6.66694129
1901-12-20,5.71285817
1901-12-21,5.59803017
1901-12-22,5.36962762
1901-12-23,6.01765771
1901-12-24,5.30161188
1901-12-25,5.44831673
1901-12-26,6.33137546
1901-12-27,6.99340984
1901-12-28,8.27539417
1901-12-29,6.04910466
1901-12-30,5.7160817
1901-12-31,6.28778669
1902-01-01,6.03921929
1902-01-02,5.72836683
1902-01-03,5.49942702
1902-01-04,4.71608174
1902-01-05,4.90522934
1902-01-06,4.54280093
1902-01-07,4.64917627
1902-01-08,4.55927661
1902-01-09,5.18800151
1902-01-10,5.67023645
1902-01-11,5.67478518
1902-01-12,5.45494279
1902-01-13,6.03162618
1902-01-14,5.63839547
1902-01-15,5.52743561
1902-01-16,5.22532242
1902-01-17,6.25791557
1902-01-18,6.4001792
1902-01-19,6.07589552
1902-01-20,5.52797286
1902-01-21,6.1996778
1902-01-22,6.83488554
1902-01-23,5.55454877
1902-01-24,4.60813044
1902-01-25,5.7983884
1902-01-26,5.54602446
1902-01-27,5.01010037
1902-01-28,4.83954166
1902-01-29,5.70093126
1902-01-30,5.68728513
1902-01-31,5.82782966
1902-02-01,5.96232099
1902-02-02,5.95057318
1902-02-03,5.13757167
1902-02-04,5.7291907
1902-02-05,4.99878229
1902-02-06,5.76826663
1902-02-07,5.74985691
1902-02-08,5.14498574
1902-02-09,5.05483533
1902-02-10,5.22349582
1902-02-11,5.68137551
1902-02-12,5.65755737
1902-02-13,4.63717767
1902-02-14,4.84172651
1902-02-15,4.78810904
1902-02-16,4.62969202
1902-02-17,4.32349584
1902-02-18,4.82707749
1902-02-19,5.21178379
1902-02-20,5.90705599
1902-02-21,5.2722423
1902-02-22,4.47679093
1902-02-23,4.6521132
1902-02-24,4.06848142
