"Site ID","Timestamp","Storage Water Level (m)","Quality code (Storage Water Level)","","Quality code","Quality code definition",""
"212243","04-Oct-1998 09:00","114.788","6","","","",""
"212243","05-Oct-1998 09:00","114.697","6","","","",""
"212243","06-Oct-1998 09:00","114.664","6","","","",""
"212243","07-Oct-1998 09:00","114.692","6","","","",""
"212243","08-Oct-1998 09:00","114.684","6","","","",""
"212243","09-Oct-1998 09:00","114.674","6","","","",""
"212243","10-Oct-1998 09:00","114.684","6","","","",""
"212243","11-Oct-1998 09:00","114.679","6","","","",""
"212243","12-Oct-1998 09:00","114.677","6","","","",""
"212243","13-Oct-1998 09:00","114.676","6","","","",""
"212243","14-Oct-1998 09:00","114.671","6","","","",""
"212243","15-Oct-1998 09:00","114.663","6","","","",""
"212243","17-Oct-1998 09:00","114.646","6","","","",""
"212243","18-Oct-1998 09:00","114.627","6","","","",""
"212243","19-Oct-1998 09:00","114.628","6","","","",""
"212243","20-Oct-1998 09:00","114.618","6","","","",""
"212243","21-Oct-1998 09:00","114.608","6","","","",""
"212243","22-Oct-1998 09:00","114.609","6","","","",""
"212243","23-Oct-1998 09:00","114.625","6","","","",""
"212243","24-Oct-1998 09:00","114.634","6","","","",""
"212243","25-Oct-1998 09:00","114.627","6","","","",""
"212243","26-Oct-1998 09:00","114.625","6","","","",""
"212243","27-Oct-1998 09:00","114.635","6","","","",""
"212243","28-Oct-1998 09:00","114.619","6","","","",""
"212243","29-Oct-1998 09:00","114.603","6","","","",""
"212243","30-Oct-1998 09:00","114.6","6","","","",""
"212243","31-Oct-1998 09:00","114.599","6","","","",""
"212243","01-Nov-1998 09:00","114.59","6","","","",""
"212243","02-Nov-1998 09:00","114.58","6","","","",""
"212243","03-Nov-1998 09:00","114.564","6","","","",""
"212243","04-Nov-1998 09:00","114.545","6","","","",""
"212243","05-Nov-1998 09:00","114.553","6","","","",""
"212243","06-Nov-1998 09:00","114.508","6","","","",""
"212243","07-Nov-1998 09:00","114.507","6","","","",""
"212243","08-Nov-1998 09:00","114.522","6","","","",""
"212243","09-Nov-1998 09:00","114.509","6","","","",""
"212243","10-Nov-1998 09:00","114.502","6","","","",""
"212243","11-Nov-1998 09:00","114.49","6","","","",""
"212243","12-Nov-1998 09:00","114.483","6","","","",""
"212243","13-Nov-1998 09:00","114.484","6","","","",""
"212243","14-Nov-1998 09:00","114.485","6","","","",""
"212243","15-Nov-1998 09:00","114.512","6","","","",""
"212243","16-Nov-1998 09:00","114.524","6","","","",""
"212243","17-Nov-1998 09:00","114.538","6","","","",""
"212243","18-Nov-1998 09:00","114.562","6","","","",""
"212243","19-Nov-1998 09:00","114.562","6","","","",""
"212243","20-Nov-1998 09:00","114.566","6","","","",""
"212243","21-Nov-1998 09:00","114.578","6","","","",""
"212243","22-Nov-1998 09:00","114.566","6","","","",""
"212243","23-Nov-1998 09:00","114.561","6","","","",""
"212243","24-Nov-1998 09:00","114.56","6","","","",""
"212243","25-Nov-1998 09:00","114.555","6","","","",""
"212243","26-Nov-1998 09:00","114.549","6","","","",""
"212243","27-Nov-1998 09:00","114.536","6","","","",""
"212243","28-Nov-1998 09:00","114.545","6","","","",""
"212243","29-Nov-1998 09:00","114.524","6","","","",""
"212243","30-Nov-1998 09:00","114.51","6","","","",""
"212243","01-Dec-1998 09:00","114.497","6","","","",""
"212243","02-Dec-1998 09:00","114.481","6","","","",""
"212243","03-Dec-1998 09:00","114.47","6","","","",""
"212243","04-Dec-1998 09:00","114.447","6","","","",""
"212243","05-Dec-1998 09:00","114.43","6","","","",""
"212243","06-Dec-1998 09:00","114.414","6","","","",""
"212243","07-Dec-1998 09:00","114.399","6","","","",""
"212243","08-Dec-1998 09:00","114.383","6","","","",""
"212243","09-Dec-1998 09:00","114.364","6","","","",""
"212243","10-Dec-1998 09:00","114.347","6","","","",""
"212243","11-Dec-1998 09:00","114.329","6","","","",""
"212243","12-Dec-1998 09:00","114.318","6","","","",""
"212243","13-Dec-1998 09:00","114.296","6","","","",""
"212243","14-Dec-1998 09:00","114.297","6","","","",""
"212243","15-Dec-1998 09:00","114.297","6","","","",""
"212243","16-Dec-1998 09:00","114.288","6","","","",""
"212243","17-Dec-1998 09:00","114.289","6","","","",""
"212243","18-Dec-1998 09:00","114.278","6","","","",""
"212243","19-Dec-1998 09:00","114.273","6","","","",""
"212243","20-Dec-1998 09:00","114.259","6","","","",""
"212243","21-Dec-1998 09:00","114.263","6","","","",""
"212243","22-Dec-1998 09:00","114.24","6","","","",""
"212243","23-Dec-1998 09:00","114.219","6","","","",""
"212243","24-Dec-1998 09:00","114.203","6","","","",""
"212243","25-Dec-1998 09:00","114.189","6","","","",""
"212243","26-Dec-1998 09:00","114.16","6","","","",""
"212243","27-Dec-1998 09:00","114.148","6","","","",""
"212243","28-Dec-1998 09:00","114.143","6","","","",""
"212243","29-Dec-1998 09:00","114.103","6","","","",""
"212243","30-Dec-1998 09:00","114.08","6","","","",""
"212243","31-Dec-1998 09:00","114.052","6","","","",""
"212243","01-Jan-1999 09:00","114.046","6","","","",""
"212243","02-Jan-1999 09:00","114.03","6","","","",""
"212243","03-Jan-1999 09:00","114.018","6","","","",""
"212243","04-Jan-1999 09:00","113.995","6","","","",""
"212243","05-Jan-1999 09:00","113.959","6","","","",""
"212243","06-Jan-1999 09:00","113.934","6","","","",""
"212243","07-Jan-1999 09:00","113.914","4","","","",""
"212243","08-Jan-1999 09:00","113.885","4","","","",""
"212243","09-Jan-1999 09:00","113.866","4","","","",""
"212243","10-Jan-1999 09:00","113.84","4","","","",""
"212243","11-Jan-1999 09:00","113.819","4","","","",""
"212243","12-Jan-1999 09:00","113.787","4","","","",""
"212243","13-Jan-1999 09:00","113.751","4","","","",""
"212243","14-Jan-1999 09:00","113.734","4","","","",""
"212243","15-Jan-1999 09:00","113.711","4","","","",""
"212243","16-Jan-1999 09:00","113.684","4","","","",""
"212243","17-Jan-1999 09:00","113.659","4","","","",""
"212243","18-Jan-1999 09:00","113.632","4","","","",""
"212243","19-Jan-1999 09:00","113.603","4","","","",""
"212243","20-Jan-1999 09:00","113.593","4","","","",""
"212243","21-Jan-1999 09:00","113.573","4","","","",""
"212243","22-Jan-1999 09:00","113.579","4","","","",""
"212243","23-Jan-1999 09:00","113.587","4","","","",""
"212243","24-Jan-1999 09:00","113.572","4","","","",""
"212243","25-Jan-1999 09:00","113.566","4","","","",""
"212243","26-Jan-1999 09:00","113.559","4","","","",""
"212243","27-Jan-1999 09:00","113.549","4","","","",""
"212243","28-Jan-1999 09:00","113.547","4","","","",""
"212243","29-Jan-1999 09:00","113.544","4","","","",""
"212243","30-Jan-1999 09:00","113.553","4","","","",""
"212243","31-Jan-1999 09:00","113.54","4","","","",""
"212243","01-Feb-1999 09:00","113.536","4","","","",""
"212243","02-Feb-1999 09:00","113.53","4","","","",""
"212243","03-Feb-1999 09:00","113.529","4","","","",""
"212243","04-Feb-1999 09:00","113.527","4","","","",""
"212243","05-Feb-1999 09:00","113.523","4","","","",""
"212243","06-Feb-1999 09:00","113.512","4","","","",""
"212243","07-Feb-1999 09:00","113.494","4","","","",""
"212243","08-Feb-1999 09:00","113.461","4","","","",""
"212243","09-Feb-1999 09:00","113.461","4","","","",""
"212243","10-Feb-1999 09:00","113.486","4","","","",""
"212243","11-Feb-1999 09:00","113.533","4","","","",""
"212243","12-Feb-1999 09:00","113.54","4","","","",""
"212243","13-Feb-1999 09:00","113.552","4","","","",""
"212243","14-Feb-1999 09:00","113.548","4","","","",""
"212243","15-Feb-1999 09:00","113.542","4","","","",""
"212243","16-Feb-1999 09:00","113.523","4","","","",""
"212243","17-Feb-1999 09:00","113.513","4","","","",""
"212243","18-Feb-1999 09:00","113.505","4","","","",""
"212243","19-Feb-1999 09:00","113.474","4","","","",""
"212243","20-Feb-1999 09:00","113.456","4","","","",""
"212243","21-Feb-1999 09:00","113.431","4","","","",""
"212243","22-Feb-1999 09:00","113.418","4","","","",""
"212243","23-Feb-1999 09:00","113.411","4","","","",""
"212243","24-Feb-1999 09:00","113.384","4","","","",""
"212243","25-Feb-1999 09:00","113.379","4","","","",""
"212243","26-Feb-1999 09:00","113.368","4","","","",""
"212243","27-Feb-1999 09:00","113.354","4","","","",""
"212243","28-Feb-1999 09:00","113.332","4","","","",""
"212243","01-Mar-1999 09:00","113.328","4","","","",""
"212243","02-Mar-1999 09:00","113.313","4","","","",""
"212243","03-Mar-1999 09:00","113.315","4","","","",""
"212243","04-Mar-1999 09:00","113.298","4","","","",""
"212243","05-Mar-1999 09:00","113.279","4","","","",""
"212243","06-Mar-1999 09:00","113.257","4","","","",""
"212243","07-Mar-1999 09:00","113.24","4","","","",""
"212243","08-Mar-1999 09:00","113.214","4","","","",""
"212243","09-Mar-1999 09:00","113.206","4","","","",""
"212243","10-Mar-1999 09:00","113.181","4","","","",""
"212243","11-Mar-1999 09:00","113.164","4","","","",""
"212243","12-Mar-1999 09:00","113.147","4","","","",""
"212243","13-Mar-1999 09:00","113.154","4","","","",""
"212243","14-Mar-1999 09:00","113.119","4","","","",""
"212243","15-Mar-1999 09:00","113.128","4","","","",""
"212243","16-Mar-1999 09:00","113.102","4","","","",""
"212243","17-Mar-1999 09:00","113.075","4","","","",""
"212243","18-Mar-1999 09:00","113.066","4","","","",""
"212243","19-Mar-1999 09:00","113.043","4","","","",""
"212243","20-Mar-1999 09:00","113.035","4","","","",""
"212243","21-Mar-1999 09:00","113.043","4","","","",""
"212243","22-Mar-1999 09:00","113.042","4","","","",""
"212243","23-Mar-1999 09:00","113.004","4","","","",""
"212243","24-Mar-1999 09:00","112.98","4","","","",""
"212243","25-Mar-1999 09:00","112.961","4","","","",""
"212243","26-Mar-1999 09:00","112.954","4","","","",""
"212243","27-Mar-1999 09:00","112.928","4","","","",""
"212243","28-Mar-1999 09:00","112.927","4","","","",""
"212243","29-Mar-1999 09:00","112.92","4","","","",""
"212243","30-Mar-1999 09:00","112.888","4","","","",""
"212243","31-Mar-1999 09:00","112.869","4","","","",""
"212243","01-Apr-1999 09:00","112.864","4","","","",""
"212243","02-Apr-1999 09:00","112.836","4","","","",""
"212243","03-Apr-1999 09:00","112.831","4","","","",""
"212243","04-Apr-1999 09:00","112.826","4","","","",""
"212243","05-Apr-1999 09:00","112.831","4","","","",""
"212243","06-Apr-1999 09:00","112.856","4","","","",""
"212243","07-Apr-1999 09:00","112.858","4","","","",""
"212243","08-Apr-1999 09:00","112.852","4","","","",""
"212243","09-Apr-1999 09:00","112.848","4","","","",""
"212243","10-Apr-1999 09:00","112.838","4","","","",""
"212243","11-Apr-1999 09:00","112.835","4","","","",""
"212243","12-Apr-1999 09:00","112.82","4","","","",""
"212243","13-Apr-1999 09:00","112.848","4","","","",""
"212243","14-Apr-1999 09:00","112.855","4","","","",""
"212243","15-Apr-1999 09:00","112.828","4","","","",""
"212243","17-Apr-1999 09:00","112.825","4","","","",""
"212243","18-Apr-1999 09:00","112.81","4","","","",""
"212243","19-Apr-1999 09:00","112.8","4","","","",""
"212243","20-Apr-1999 09:00","112.786","4","","","",""
"212243","21-Apr-1999 09:00","112.767","4","","","",""
"212243","22-Apr-1999 09:00","112.754","4","","","",""
"212243","23-Apr-1999 09:00","112.734","4","","","",""
"212243","24-Apr-1999 09:00","112.712","4","","","",""
"212243","25-Apr-1999 09:00","112.691","4","","","",""
"212243","26-Apr-1999 09:00","112.669","4","","","",""
"212243","27-Apr-1999 09:00","112.656","4","","","",""
"212243","29-Apr-1999 09:00","112.599","51","","","",""
"212243","30-Apr-1999 09:00","112.586","4","","","",""
"212243","01-May-1999 09:00","112.578","4","","","",""
"212243","02-May-1999 09:00","112.564","4","","","",""
"212243","03-May-1999 09:00","112.544","4","","","",""
"212243","04-May-1999 09:00","112.522","4","","","",""
"212243","05-May-1999 09:00","112.511","4","","","",""
"212243","06-May-1999 09:00","112.475","4","","","",""
"212243","07-May-1999 09:00","112.468","4","","","",""
"212243","08-May-1999 09:00","112.471","4","","","",""
"212243","09-May-1999 09:00","112.45","4","","","",""
"212243","10-May-1999 09:00","112.42","4","","","",""
"212243","11-May-1999 09:00","112.416","4","","","",""
"212243","12-May-1999 09:00","112.409","4","","","",""
"212243","13-May-1999 09:00","112.377","4","","","",""
"212243","14-May-1999 09:00","112.357","4","","","",""
"212243","15-May-1999 09:00","112.347","4","","","",""
"212243","16-May-1999 09:00","112.315","4","","","",""
"212243","17-May-1999 09:00","112.296","4","","","",""
"212243","18-May-1999 09:00","112.278","4","","","",""
"212243","19-May-1999 09:00","112.262","4","","","",""
"212243","20-May-1999 09:00","112.239","4","","","",""
"212243","21-May-1999 09:00","112.226","4","","","",""
"212243","22-May-1999 09:00","112.201","4","","","",""
"212243","23-May-1999 09:00","112.175","4","","","",""
"212243","24-May-1999 09:00","112.177","4","","","",""
"212243","25-May-1999 09:00","112.165","4","","","",""
"212243","26-May-1999 09:00","112.147","4","","","",""
"212243","27-May-1999 09:00","112.126","4","","","",""
"212243","28-May-1999 09:00","112.109","4","","","",""
"212243","29-May-1999 09:00","112.102","4","","","",""
"212243","30-May-1999 09:00","112.057","4","","","",""
"212243","31-May-1999 09:00","112.052","4","","","",""
"212243","01-Jun-1999 09:00","112.036","4","","","",""
"212243","02-Jun-1999 09:00","112.021","4","","","",""
"212243","03-Jun-1999 09:00","111.99","4","","","",""
"212243","04-Jun-1999 09:00","111.98","4","","","",""
"212243","05-Jun-1999 09:00","111.951","4","","","",""
"212243","06-Jun-1999 09:00","111.936","4","","","",""
"212243","07-Jun-1999 09:00","111.923","4","","","",""
"212243","08-Jun-1999 09:00","111.903","4","","","",""
"212243","09-Jun-1999 09:00","111.896","4","","","",""
"212243","10-Jun-1999 09:00","111.886","4","","","",""
"212243","11-Jun-1999 09:00","111.883","4","","","",""
"212243","12-Jun-1999 09:00","111.864","4","","","",""
"212243","13-Jun-1999 09:00","111.833","4","","","",""
"212243","14-Jun-1999 09:00","111.847","4","","","",""
"212243","15-Jun-1999 09:00","111.808","4","","","",""
"212243","16-Jun-1999 09:00","111.802","4","","","",""
"212243","17-Jun-1999 09:00","111.764","4","","","",""
"212243","18-Jun-1999 09:00","111.745","4","","","",""
"212243","19-Jun-1999 09:00","111.73","4","","","",""
"212243","20-Jun-1999 09:00","111.707","4","","","",""
"212243","21-Jun-1999 09:00","111.69","4","","","",""
"212243","22-Jun-1999 09:00","111.664","4","","","",""
"212243","23-Jun-1999 09:00","111.648","4","","","",""
"212243","24-Jun-1999 09:00","111.638","4","","","",""
"212243","25-Jun-1999 09:00","111.637","4","","","",""
"212243","26-Jun-1999 09:00","111.615","4","","","",""
"212243","27-Jun-1999 09:00","111.601","4","","","",""
"212243","28-Jun-1999 09:00","111.588","4","","","",""
"212243","29-Jun-1999 09:00","111.559","4","","","",""
"212243","30-Jun-1999 09:00","111.553","4","","","",""
"212243","01-Jul-1999 09:00","111.55","4","","","",""
"212243","02-Jul-1999 09:00","111.571","4","","","",""
"212243","03-Jul-1999 09:00","111.572","4","","","",""
"212243","04-Jul-1999 09:00","111.56","4","","","",""
"212243","05-Jul-1999 09:00","111.549","4","","","",""
"212243","06-Jul-1999 09:00","111.54","4","","","",""
"212243","07-Jul-1999 09:00","111.514","4","","","",""
"212243","08-Jul-1999 09:00","111.529","4","","","",""
"212243","09-Jul-1999 09:00","111.51","4","","","",""
"212243","10-Jul-1999 09:00","111.506","4","","","",""
"212243","11-Jul-1999 09:00","111.5","4","","","",""
"212243","12-Jul-1999 09:00","111.503","4","","","",""
"212243","13-Jul-1999 09:00","111.514","4","","","",""
"212243","14-Jul-1999 09:00","111.571","4","","","",""
"212243","15-Jul-1999 09:00","111.651","4","","","",""
"212243","16-Jul-1999 09:00","111.71","4","","","",""
"212243","17-Jul-1999 09:00","111.749","4","","","",""
"212243","18-Jul-1999 09:00","111.783","4","","","",""
"212243","19-Jul-1999 09:00","111.793","4","","","",""
"212243","20-Jul-1999 09:00","111.809","4","","","",""
"212243","21-Jul-1999 09:00","111.811","4","","","",""
"212243","22-Jul-1999 09:00","111.81","4","","","",""
"212243","23-Jul-1999 09:00","111.803","4","","","",""
"212243","24-Jul-1999 09:00","111.812","4","","","",""
"212243","25-Jul-1999 09:00","111.801","4","","","",""
"212243","26-Jul-1999 09:00","111.795","4","","","",""
"212243","27-Jul-1999 09:00","111.791","4","","","",""
"212243","28-Jul-1999 09:00","111.802","4","","","",""
"212243","29-Jul-1999 09:00","111.795","4","","","",""
"212243","30-Jul-1999 09:00","111.784","4","","","",""
"212243","31-Jul-1999 09:00","111.784","4","","","",""
"212243","01-Aug-1999 09:00","111.771","4","","","",""
"212243","02-Aug-1999 09:00","111.779","4","","","",""
"212243","03-Aug-1999 09:00","111.77","4","","","",""
"212243","04-Aug-1999 09:00","111.761","4","","","",""
"212243","05-Aug-1999 09:00","111.751","4","","","",""
"212243","06-Aug-1999 09:00","111.744","4","","","",""
"212243","07-Aug-1999 09:00","111.733","4","","","",""
"212243","08-Aug-1999 09:00","111.732","4","","","",""
"212243","09-Aug-1999 09:00","111.712","4","","","",""
"212243","10-Aug-1999 09:00","111.703","4","","","",""
"212243","11-Aug-1999 09:00","111.717","4","","","",""
"212243","12-Aug-1999 09:00","111.714","4","","","",""
"212243","13-Aug-1999 09:00","111.709","4","","","",""
"212243","14-Aug-1999 09:00","111.692","4","","","",""
"212243","15-Aug-1999 09:00","111.681","4","","","",""
"212243","16-Aug-1999 09:00","111.687","4","","","",""
"212243","17-Aug-1999 09:00","111.687","4","","","",""
"212243","18-Aug-1999 09:00","111.693","4","","","",""
"212243","19-Aug-1999 09:00","111.685","4","","","",""
"212243","20-Aug-1999 09:00","111.678","4","","","",""
"212243","21-Aug-1999 09:00","111.681","4","","","",""
"212243","22-Aug-1999 09:00","111.665","4","","","",""
"212243","23-Aug-1999 09:00","111.659","4","","","",""
"212243","24-Aug-1999 09:00","111.653","4","","","",""
"212243","25-Aug-1999 09:00","111.649","4","","","",""
"212243","26-Aug-1999 09:00","111.644","4","","","",""
"212243","27-Aug-1999 09:00","111.63","4","","","",""
"212243","28-Aug-1999 09:00","111.631","4","","","",""
"212243","29-Aug-1999 09:00","111.629","4","","","",""
"212243","30-Aug-1999 09:00","111.635","4","","","",""
"212243","31-Aug-1999 09:00","111.635","4","","","",""
"212243","01-Sep-1999 09:00","111.627","4","","","",""
"212243","02-Sep-1999 09:00","111.614","4","","","",""
"212243","03-Sep-1999 09:00","111.603","4","","","",""
"212243","04-Sep-1999 09:00","111.593","4","","","",""
"212243","05-Sep-1999 09:00","111.611","4","","","",""
"212243","06-Sep-1999 09:00","111.575","4","","","",""
"212243","07-Sep-1999 09:00","111.567","4","","","",""
"212243","08-Sep-1999 09:00","111.547","4","","","",""
"212243","09-Sep-1999 09:00","111.521","4","","","",""
"212243","10-Sep-1999 09:00","111.514","4","","","",""
"212243","11-Sep-1999 09:00","111.5","4","","","",""
"212243","12-Sep-1999 09:00","111.489","4","","","",""
"212243","13-Sep-1999 09:00","111.466","4","","","",""
"212243","14-Sep-1999 09:00","111.449","4","","","",""
"212243","15-Sep-1999 09:00","111.438","4","","","",""
"212243","16-Sep-1999 09:00","111.4","4","","","",""
"212243","17-Sep-1999 09:00","111.418","4","","","",""
"212243","18-Sep-1999 09:00","111.388","4","","","",""
"212243","19-Sep-1999 09:00","111.382","4","","","",""
"212243","20-Sep-1999 09:00","111.365","4","","","",""
"212243","21-Sep-1999 09:00","111.342","4","","","",""
"212243","22-Sep-1999 09:00","111.319","4","","","",""
"212243","23-Sep-1999 09:00","111.314","4","","","",""
"212243","24-Sep-1999 09:00","111.304","4","","","",""
"212243","25-Sep-1999 09:00","111.284","4","","","",""
"212243","26-Sep-1999 09:00","111.28","4","","","",""
"212243","27-Sep-1999 09:00","111.337","4","","","",""
"212243","28-Sep-1999 09:00","111.387","4","","","",""
"212243","29-Sep-1999 09:00","111.431","4","","","",""
"212243","30-Sep-1999 09:00","111.451","4","","","",""
"212243","01-Oct-1999 09:00","111.463","4","","","",""
"212243","02-Oct-1999 09:00","111.484","4","","","",""
"212243","03-Oct-1999 09:00","111.501","4","","","",""
"212243","04-Oct-1999 09:00","111.53","4","","","",""
"212243","05-Oct-1999 09:00","111.565","4","","","",""
"212243","06-Oct-1999 09:00","111.616","4","","","",""
"212243","08-Oct-1999 09:00","111.703","4","","","",""
"212243","09-Oct-1999 09:00","111.729","4","","","",""
"212243","10-Oct-1999 09:00","111.742","4","","","",""
"212243","11-Oct-1999 09:00","111.741","4","","","",""
"212243","12-Oct-1999 09:00","111.737","4","","","",""
"212243","13-Oct-1999 09:00","111.735","4","","","",""
"212243","14-Oct-1999 09:00","111.734","4","","","",""
"212243","15-Oct-1999 09:00","111.725","4","","","",""
"212243","16-Oct-1999 09:00","111.724","4","","","",""
"212243","17-Oct-1999 09:00","111.716","4","","","",""
"212243","18-Oct-1999 09:00","111.726","4","","","",""
"212243","19-Oct-1999 09:00","111.741","4","","","",""
"212243","20-Oct-1999 09:00","111.783","4","","","",""
"212243","21-Oct-1999 09:00","111.836","4","","","",""
"212243","22-Oct-1999 09:00","111.858","4","","","",""
"212243","23-Oct-1999 09:00","111.872","4","","","",""
"212243","24-Oct-1999 09:00","112.122","4","","","",""
"212243","25-Oct-1999 09:00","113.096","4","","","",""
"212243","26-Oct-1999 09:00","113.707","4","","","",""
"212243","27-Oct-1999 09:00","114.122","4","","","",""
"212243","28-Oct-1999 09:00","114.304","4","","","",""
"212243","29-Oct-1999 09:00","114.396","4","","","",""
"212243","30-Oct-1999 09:00","114.46","4","","","",""
"212243","31-Oct-1999 09:00","114.519","4","","","",""
"212243","01-Nov-1999 09:00","114.69","4","","","",""
"212243","02-Nov-1999 09:00","114.843","4","","","",""
"212243","03-Nov-1999 09:00","114.925","4","","","",""
"212243","04-Nov-1999 09:00","115","4","","","",""
"212243","05-Nov-1999 09:00","115.038","4","","","",""
"212243","06-Nov-1999 09:00","115.097","4","","","",""
"212243","07-Nov-1999 09:00","115.111","4","","","",""
"212243","08-Nov-1999 09:00","115.131","4","","","",""
"212243","09-Nov-1999 09:00","115.185","4","","","",""
"212243","10-Nov-1999 09:00","115.221","4","","","",""
"212243","11-Nov-1999 09:00","115.245","4","","","",""
"212243","12-Nov-1999 09:00","115.264","4","","","",""
"212243","13-Nov-1999 09:00","115.28","4","","","",""
"212243","14-Nov-1999 09:00","115.288","4","","","",""
"212243","15-Nov-1999 09:00","115.284","4","","","",""
"212243","16-Nov-1999 09:00","115.297","4","","","",""
"212243","17-Nov-1999 09:00","115.28","4","","","",""
"212243","18-Nov-1999 09:00","115.28","4","","","",""
"212243","19-Nov-1999 09:00","115.284","4","","","",""
"212243","20-Nov-1999 09:00","115.277","4","","","",""
"212243","21-Nov-1999 09:00","115.27","4","","","",""
"212243","22-Nov-1999 09:00","115.265","4","","","",""
"212243","23-Nov-1999 09:00","115.262","4","","","",""
"212243","24-Nov-1999 09:00","115.247","4","","","",""
"212243","25-Nov-1999 09:00","115.231","4","","","",""
"212243","26-Nov-1999 09:00","115.232","4","","","",""
"212243","27-Nov-1999 09:00","115.208","4","","","",""
"212243","29-Nov-1999 09:00","115.186","4","","","",""
"212243","30-Nov-1999 09:00","115.17","4","","","",""
"212243","01-Dec-1999 09:00","115.152","4","","","",""
"212243","03-Dec-1999 09:00","115.116","4","","","",""
"212243","04-Dec-1999 09:00","115.103","4","","","",""
"212243","05-Dec-1999 09:00","115.085","4","","","",""
"212243","06-Dec-1999 09:00","115.065","4","","","",""
"212243","07-Dec-1999 09:00","115.055","4","","","",""
"212243","08-Dec-1999 09:00","115.029","4","","","",""
"212243","09-Dec-1999 09:00","115.036","4","","","",""
"212243","10-Dec-1999 09:00","115.052","4","","","",""
"212243","11-Dec-1999 09:00","115.015","4","","","",""
"212243","12-Dec-1999 09:00","114.996","4","","","",""
"212243","13-Dec-1999 09:00","114.976","4","","","",""
"212243","14-Dec-1999 09:00","114.95","4","","","",""
"212243","15-Dec-1999 09:00","114.934","4","","","",""
"212243","16-Dec-1999 09:00","114.915","4","","","",""
"212243","17-Dec-1999 09:00","114.905","4","","","",""
"212243","18-Dec-1999 09:00","114.879","4","","","",""
"212243","19-Dec-1999 09:00","114.868","4","","","",""
"212243","20-Dec-1999 09:00","114.856","4","","","",""
"212243","21-Dec-1999 09:00","114.836","4","","","",""
"212243","22-Dec-1999 09:00","114.822","4","","","",""
"212243","23-Dec-1999 09:00","114.796","4","","","",""
"212243","24-Dec-1999 09:00","114.796","4","","","",""
"212243","25-Dec-1999 09:00","114.806","4","","","",""
"212243","26-Dec-1999 09:00","114.822","4","","","",""
"212243","27-Dec-1999 09:00","114.825","4","","","",""
"212243","28-Dec-1999 09:00","114.848","4","","","",""
"212243","29-Dec-1999 09:00","114.892","4","","","",""
"212243","30-Dec-1999 09:00","114.933","4","","","",""
"212243","31-Dec-1999 09:00","114.977","4","","","",""
"212243","01-Jan-2000 09:00","114.997","4","","","",""
"212243","02-Jan-2000 09:00","115.013","4","","","",""
"212243","03-Jan-2000 09:00","115.022","4","","","",""
"212243","04-Jan-2000 09:00","115.036","4","","","",""
"212243","05-Jan-2000 09:00","115.042","4","","","",""
"212243","06-Jan-2000 09:00","115.026","4","","","",""
"212243","07-Jan-2000 09:00","115.026","4","","","",""
"212243","08-Jan-2000 09:00","115.016","4","","","",""
"212243","09-Jan-2000 09:00","115.003","4","","","",""
"212243","10-Jan-2000 09:00","114.999","4","","","",""
"212243","11-Jan-2000 09:00","114.985","4","","","",""
"212243","12-Jan-2000 09:00","114.979","4","","","",""
"212243","13-Jan-2000 09:00","114.967","4","","","",""
"212243","14-Jan-2000 09:00","114.962","4","","","",""
"212243","15-Jan-2000 09:00","114.949","4","","","",""
"212243","16-Jan-2000 09:00","114.934","4","","","",""
"212243","17-Jan-2000 09:00","114.918","4","","","",""
"212243","18-Jan-2000 09:00","114.907","4","","","",""
"212243","19-Jan-2000 09:00","114.901","4","","","",""
"212243","20-Jan-2000 09:00","114.881","4","","","",""
"212243","21-Jan-2000 09:00","114.852","4","","","",""
"212243","22-Jan-2000 09:00","114.826","4","","","",""
"212243","23-Jan-2000 09:00","114.794","4","","","",""
"212243","24-Jan-2000 09:00","114.767","4","","","",""
"212243","25-Jan-2000 09:00","114.748","4","","","",""
"212243","26-Jan-2000 09:00","114.743","4","","","",""
"212243","27-Jan-2000 09:00","114.73","4","","","",""
"212243","28-Jan-2000 09:00","114.711","4","","","",""
"212243","29-Jan-2000 09:00","114.692","4","","","",""
"212243","30-Jan-2000 09:00","114.679","4","","","",""
"212243","31-Jan-2000 09:00","114.662","4","","","",""
"212243","01-Feb-2000 09:00","114.656","4","","","",""
"212243","02-Feb-2000 09:00","114.63","4","","","",""
"212243","03-Feb-2000 09:00","114.617","4","","","",""
"212243","04-Feb-2000 09:00","114.603","4","","","",""
"212243","05-Feb-2000 09:00","114.571","4","","","",""
"212243","06-Feb-2000 09:00","114.537","4","","","",""
"212243","07-Feb-2000 09:00","114.515","4","","","",""
"212243","08-Feb-2000 09:00","114.495","4","","","",""
"212243","09-Feb-2000 09:00","114.472","4","","","",""
"212243","10-Feb-2000 09:00","114.446","4","","","",""
"212243","11-Feb-2000 09:00","114.41","4","","","",""
"212243","12-Feb-2000 09:00","114.385","4","","","",""
"212243","13-Feb-2000 09:00","114.37","4","","","",""
"212243","14-Feb-2000 09:00","114.354","4","","","",""
"212243","15-Feb-2000 09:00","114.338","4","","","",""
"212243","16-Feb-2000 09:00","114.321","4","","","",""
"212243","18-Feb-2000 09:00","114.28","4","","","",""
"212243","19-Feb-2000 09:00","114.257","4","","","",""
"212243","20-Feb-2000 09:00","114.221","4","","","",""
"212243","21-Feb-2000 09:00","114.207","4","","","",""
"212243","22-Feb-2000 09:00","114.171","4","","","",""
